num_frames_total,num_valid_track_frames,primary_track_id,track_area_ratio,mean_confidence,min_confidence,filepath,class_name,split,status,selection_method
21,21,1,0.192567995707876,0.7570034861564636,0.3996177315711975,08_Cut/2022-08-31_19-09-07_dataset_set1_044_004638_004659_B_08.mp4,08_Cut,test,ok,
27,27,1,0.2429745231181027,0.6943047046661377,0.2941707968711853,08_Cut/2022-08-31_19-09-07_dataset_set1_050_004819_004846_B_08.mp4,08_Cut,train,ok,
15,15,1,0.2804297463892155,0.6639159917831421,0.1568288207054138,08_Cut/2022-08-31_19-09-07_dataset_set1_054_005562_005577_B_08.mp4,08_Cut,train,ok,
28,28,1,0.2628024765668101,0.6604303121566772,0.088588997721672,08_Cut/2022-08-31_19-09-07_dataset_set1_059_005994_006022_A_08.mp4,08_Cut,train,ok,
31,31,1,0.2197775164252307,0.6822654604911804,0.2802410125732422,08_Cut/2022-08-31_19-09-07_dataset_set1_066_006214_006245_B_08.mp4,08_Cut,train,ok,
31,31,1,0.3063449792597521,0.6683784127235413,0.0995125994086265,08_Cut/2022-08-31_19-09-07_dataset_set1_069_006316_006347_A_08.mp4,08_Cut,test,ok,
34,34,1,0.3357387951949193,0.6800787448883057,0.0801322311162948,08_Cut/2022-08-31_19-09-07_dataset_set1_085_007528_007562_A_08.mp4,08_Cut,val,ok,
26,26,1,0.3115188512216183,0.6223691701889038,0.1097916662693023,08_Cut/2022-08-31_19-09-07_dataset_set1_093_008553_008579_B_08.mp4,08_Cut,train,ok,
29,29,1,0.260296547987583,0.6759572625160217,0.1681135892868042,08_Cut/2022-08-31_19-09-07_dataset_set1_095_008934_008963_A_08.mp4,08_Cut,train,ok,
23,23,2,0.2813561639861198,0.6432413458824158,0.1511960476636886,08_Cut/2022-08-31_19-09-07_dataset_set1_098_009299_009322_B_08.mp4,08_Cut,train,ok,
25,25,1,0.2275189693198597,0.6369165778160095,0.2273087948560714,08_Cut/2022-08-31_19-09-07_dataset_set1_112_011508_011533_B_08.mp4,08_Cut,test,ok,
27,27,1,0.2494554451655657,0.6559275984764099,0.0944470316171646,08_Cut/2022-08-31_19-09-07_dataset_set1_117_012138_012165_B_08.mp4,08_Cut,train,ok,
28,28,1,0.3574673648292582,0.6284497976303101,0.111976183950901,08_Cut/2022-08-31_19-09-07_dataset_set1_141_014269_014297_B_08.mp4,08_Cut,train,ok,
28,28,1,0.1788721329330368,0.7097737193107605,0.2781490087509155,08_Cut/2022-08-31_19-09-07_dataset_set1_147_014677_014705_B_08.mp4,08_Cut,train,ok,
34,34,1,0.1529516577793871,0.7230663299560547,0.3204123377799988,08_Cut/2022-08-31_19-09-07_dataset_set1_149_014747_014781_B_08.mp4,08_Cut,train,ok,
24,24,1,0.3459373779516238,0.6775387525558472,0.2455474734306335,08_Cut/2022-08-31_19-09-07_dataset_set1_152_014860_014884_A_08.mp4,08_Cut,train,ok,
19,19,1,0.2732307602998047,0.6749758124351501,0.0675865933299064,08_Cut/2022-08-31_19-09-07_dataset_set1_158_015522_015541_A_08.mp4,08_Cut,train,ok,
17,17,1,0.348746629072153,0.6203924417495728,0.1739328801631927,08_Cut/2022-08-31_19-09-07_dataset_set1_164_016260_016277_B_08.mp4,08_Cut,train,ok,
26,26,1,0.4212176390158409,0.6898677945137024,0.2231759876012802,08_Cut/2022-08-31_19-37-41_dataset_set1_004_000807_000833_B_08.mp4,08_Cut,train,ok,
27,27,1,0.3089829905674056,0.6415762901306152,0.1495742201805114,08_Cut/2022-08-31_19-37-41_dataset_set1_013_001385_001412_A_08.mp4,08_Cut,train,ok,
28,28,1,0.3599053467442619,0.6537462472915649,0.1162430793046951,08_Cut/2022-08-31_19-37-41_dataset_set1_016_001478_001506_B_08.mp4,08_Cut,train,ok,
23,23,1,0.1542963501874138,0.7032888531684875,0.1434656679630279,08_Cut/2022-08-31_19-37-41_dataset_set1_019_001578_001601_A_08.mp4,08_Cut,train,ok,
23,23,2,0.1431096097872723,0.762144923210144,0.340495765209198,08_Cut/2022-08-31_19-37-41_dataset_set1_025_002209_002232_A_08.mp4,08_Cut,test,ok,
23,23,1,0.2316813836405144,0.724705159664154,0.3428522050380707,08_Cut/2022-08-31_19-37-41_dataset_set1_064_005549_005572_A_08.mp4,08_Cut,train,ok,
26,26,1,0.1764716724338296,0.746604859828949,0.3631043136119842,08_Cut/2022-08-31_19-37-41_dataset_set1_078_007109_007135_A_08.mp4,08_Cut,val,ok,
27,27,1,0.1568517359652197,0.7521594762802124,0.3542828559875488,08_Cut/2022-08-31_19-37-41_dataset_set1_096_008592_008619_A_08.mp4,08_Cut,train,ok,
18,18,1,0.3776918672636707,0.6929083466529846,0.180591270327568,08_Cut/2022-08-31_19-37-41_dataset_set1_119_009995_010013_B_08.mp4,08_Cut,train,ok,
26,26,1,0.3916477536579563,0.6644027829170227,0.1992372274398803,08_Cut/2022-08-31_19-37-41_dataset_set1_120_010013_010039_A_08.mp4,08_Cut,val,ok,
23,23,1,0.2124805528497182,0.6698654890060425,0.2091318070888519,08_Cut/2022-08-31_19-37-41_dataset_set1_129_011101_011124_A_08.mp4,08_Cut,train,ok,
26,26,1,0.1125510419238511,0.7159059643745422,0.1830934733152389,08_Cut/2022-08-31_19-37-41_dataset_set1_150_013440_013466_A_08.mp4,08_Cut,train,ok,
33,33,1,0.1646242441779575,0.7332063913345337,0.2942760586738586,08_Cut/2022-08-31_19-37-41_dataset_set1_154_013561_013594_A_08.mp4,08_Cut,train,ok,
26,26,1,0.3465646950005471,0.6312501430511475,0.1121580079197883,08_Cut/2022-08-31_19-37-41_dataset_set1_170_014366_014392_A_08.mp4,08_Cut,train,ok,
29,29,1,0.345028370568523,0.6352259516716003,0.2158862799406051,08_Cut/2022-08-31_19-37-41_dataset_set1_175_014864_014893_B_08.mp4,08_Cut,val,ok,
23,23,1,0.1623467303761266,0.7254483699798584,0.3335537910461426,08_Cut/2022-08-31_19-37-41_dataset_set1_184_015764_015787_A_08.mp4,08_Cut,train,ok,
26,26,1,0.1510133596214508,0.7356345057487488,0.3012614548206329,08_Cut/2022-08-31_19-37-41_dataset_set1_192_016006_016032_A_08.mp4,08_Cut,train,ok,
23,23,1,0.1694120767481285,0.737320601940155,0.2433235049247741,08_Cut/2022-08-31_19-48-28_dataset_set1_002_000653_000676_A_08.mp4,08_Cut,train,ok,
29,29,1,0.2404041749055499,0.6642003655433655,0.1506994366645813,08_Cut/2022-08-31_19-48-28_dataset_set1_005_000745_000774_B_08.mp4,08_Cut,train,ok,
28,28,1,0.1888539819869745,0.7132779359817505,0.2629970610141754,08_Cut/2022-08-31_19-48-28_dataset_set1_023_002057_002085_A_08.mp4,08_Cut,train,ok,
32,32,1,0.2634897506383641,0.7069094777107239,0.2583062350749969,08_Cut/2022-08-31_19-48-28_dataset_set1_026_002148_002180_B_08.mp4,08_Cut,train,ok,
31,31,1,0.2829659481670372,0.7144664525985718,0.3034865856170654,08_Cut/2022-08-31_19-48-28_dataset_set1_036_003266_003297_A_08.mp4,08_Cut,train,ok,
31,31,1,0.2348322462669017,0.6418681740760803,0.2483461797237396,08_Cut/2022-08-31_19-48-28_dataset_set1_051_005062_005093_A_08.mp4,08_Cut,train,ok,
24,24,1,0.2103725732690504,0.6712800860404968,0.0913585051894187,08_Cut/2022-08-31_19-48-28_dataset_set1_054_005158_005182_B_08.mp4,08_Cut,train,ok,
50,50,1,0.3747693837304011,0.6253501772880554,0.1981163918972015,08_Cut/2022-08-31_19-48-28_dataset_set1_066_005929_005979_B_08.mp4,08_Cut,test,ok,
26,26,2,0.1656303120652481,0.7372403144836426,0.2666530013084411,08_Cut/2022-08-31_19-48-28_dataset_set1_097_008512_008538_A_08.mp4,08_Cut,train,ok,
22,22,1,0.2014024798837388,0.6476890444755554,0.2347787618637085,08_Cut/2022-08-31_19-48-28_dataset_set1_105_009122_009144_A_08.mp4,08_Cut,train,ok,
24,24,1,0.2024800509209779,0.6802042722702026,0.2649584710597992,08_Cut/2022-08-31_19-48-28_dataset_set1_107_009182_009206_A_08.mp4,08_Cut,val,ok,
25,25,1,0.1869238791307235,0.6905815601348877,0.2538895010948181,08_Cut/2022-08-31_19-48-28_dataset_set1_123_010479_010504_A_08.mp4,08_Cut,train,ok,
20,20,1,0.121371064898655,0.8012222051620483,0.4771806001663208,08_Cut/2022-08-31_19-48-28_dataset_set1_137_011431_011451_A_08.mp4,08_Cut,val,ok,
32,32,1,0.4739610700916328,0.6398446559906006,0.1161522790789604,08_Cut/2022-08-31_19-48-28_dataset_set1_149_013040_013072_B_08.mp4,08_Cut,val,ok,
32,32,1,0.1659477084247943,0.7097582817077637,0.3268826603889465,08_Cut/2022-08-31_19-48-28_dataset_set1_160_014290_014322_A_08.mp4,08_Cut,train,ok,
25,25,1,0.3174160694040441,0.6662258505821228,0.2672299146652221,08_Cut/2022-08-31_19-48-28_dataset_set1_173_014946_014971_B_08.mp4,08_Cut,train,ok,
37,37,1,0.314955520630468,0.6516706943511963,0.2093735188245773,08_Cut/2022-08-31_19-48-28_dataset_set1_186_016111_016148_B_08.mp4,08_Cut,train,ok,
31,31,1,0.1616829905165427,0.6920849084854126,0.2599461078643799,08_Cut/2022-09-01_17-49-36_dataset_set1_025_001487_001518_A_08.mp4,08_Cut,train,ok,
32,32,1,0.3036394158809617,0.5996882319450378,0.1672877073287964,08_Cut/2022-09-01_18-00-46_dataset_set1_039_005185_005217_B_08.mp4,08_Cut,test,ok,
29,29,1,0.1383041819281205,0.6292220950126648,0.1079720184206962,08_Cut/2022-09-01_18-00-46_dataset_set1_100_011824_011853_A_08.mp4,08_Cut,train,ok,
21,21,1,0.1339797012704237,0.6854085326194763,0.1090162843465805,08_Cut/2022-09-01_18-50-02_dataset_set1_001_000274_000295_B_08.mp4,08_Cut,train,ok,
26,26,1,0.1514421705024317,0.6743732690811157,0.0990630090236663,08_Cut/2022-09-01_18-50-02_dataset_set1_009_000792_000818_B_08.mp4,08_Cut,test,ok,
45,45,1,0.1865805200345572,0.6731113791465759,0.2610975503921509,08_Cut/2022-09-01_18-50-02_dataset_set1_039_003134_003179_B_08.mp4,08_Cut,train,ok,
39,39,1,0.1669515776868425,0.6702243685722351,0.2553476393222809,08_Cut/2022-09-01_18-50-02_dataset_set1_057_004725_004764_B_08.mp4,08_Cut,train,ok,
28,28,1,0.196656839400013,0.6636261343955994,0.2522228956222534,08_Cut/2022-09-01_18-50-02_dataset_set1_067_005894_005922_B_08.mp4,08_Cut,val,ok,
25,25,1,0.1453560031982258,0.7051714658737183,0.262232095003128,08_Cut/2022-09-01_18-50-02_dataset_set1_069_005956_005981_B_08.mp4,08_Cut,train,ok,
31,31,1,0.1731812104064485,0.6577186584472656,0.2540907263755798,08_Cut/2022-09-01_18-50-02_dataset_set1_085_007252_007283_B_08.mp4,08_Cut,train,ok,
32,32,1,0.1916707901404494,0.6109856367111206,0.1900352835655212,08_Cut/2022-09-01_18-50-02_dataset_set1_087_007631_007663_A_08.mp4,08_Cut,val,ok,
29,29,1,0.1333570760131204,0.6582319736480713,0.1159219667315483,08_Cut/2022-09-01_18-50-02_dataset_set1_141_012828_012857_A_08.mp4,08_Cut,train,ok,
34,34,1,0.1712538860927994,0.637505292892456,0.1261985898017883,08_Cut/2022-09-01_18-50-02_dataset_set1_155_014032_014066_A_08.mp4,08_Cut,train,ok,
30,30,2,0.1871334554791674,0.7063484787940979,0.2816027104854584,08_Cut/2022-09-01_18-50-02_dataset_set1_163_014748_014778_A_08.mp4,08_Cut,train,ok,
29,29,1,0.2092992805171966,0.6024284958839417,0.1308801472187042,08_Cut/2022-09-01_18-59-44_dataset_set1_004_001313_001342_A_08.mp4,08_Cut,train,ok,
27,27,1,0.1535619240870219,0.6892210245132446,0.3412380218505859,08_Cut/2022-09-01_18-59-44_dataset_set1_007_001652_001679_B_08.mp4,08_Cut,train,ok,
24,24,1,0.1483356361222771,0.6431652307510376,0.1882503926753997,08_Cut/2022-09-01_18-59-44_dataset_set1_019_002730_002754_A_08.mp4,08_Cut,test,ok,
32,32,1,0.2425948470180013,0.5993287563323975,0.0585196688771247,08_Cut/2022-09-01_18-59-44_dataset_set1_031_004680_004712_B_08.mp4,08_Cut,train,ok,
32,32,1,0.394742978261854,0.6285253763198853,0.1942470669746399,08_Cut/2022-09-01_18-59-44_dataset_set1_038_005184_005216_B_08.mp4,08_Cut,val,ok,
30,30,1,0.2587248180650494,0.5840127468109131,0.0575551129877567,08_Cut/2022-09-01_18-59-44_dataset_set1_046_006374_006404_B_08.mp4,08_Cut,val,ok,
25,25,1,0.1574694464581874,0.6599037051200867,0.3000950813293457,08_Cut/2022-09-01_18-59-44_dataset_set1_069_009371_009396_B_08.mp4,08_Cut,test,ok,
35,35,1,0.1256400462472952,0.6796096563339233,0.178445279598236,08_Cut/2022-09-01_18-59-44_dataset_set1_073_009906_009941_A_08.mp4,08_Cut,train,ok,
28,28,1,0.1542765906648666,0.6611027717590332,0.276590883731842,08_Cut/2022-09-01_18-59-44_dataset_set1_090_012774_012802_B_08.mp4,08_Cut,train,ok,
26,26,1,0.1335014693245002,0.7101239562034607,0.3159810900688171,08_Cut/2022-09-01_18-59-44_dataset_set1_125_017715_017741_A_08.mp4,08_Cut,train,ok,
37,37,1,0.2862375852949949,0.6393269896507263,0.1154415681958198,08_Cut/2022-09-01_18-59-44_dataset_set1_134_018317_018354_B_08.mp4,08_Cut,train,ok,
29,29,1,0.230968901327902,0.600514829158783,0.0758745819330215,08_Cut/2022-09-01_18-59-44_dataset_set1_141_019203_019232_B_08.mp4,08_Cut,train,ok,
32,32,1,0.1656746228352573,0.6515178680419922,0.1065656542778015,08_Cut/2022-09-01_18-59-44_dataset_set1_154_020583_020615_A_08.mp4,08_Cut,train,ok,
27,27,1,0.1802643893998422,0.6460656523704529,0.0515787079930305,08_Cut/2022-09-01_18-59-44_dataset_set1_163_022245_022272_A_08.mp4,08_Cut,train,ok,
30,30,1,0.2764073583140486,0.6646453142166138,0.097226858139038,08_Cut/2022-09-01_19-14-18_dataset_set1_002_000901_000931_B_08.mp4,08_Cut,train,ok,
30,30,1,0.3096903107828886,0.6091199517250061,0.075302630662918,08_Cut/2022-09-01_19-14-18_dataset_set1_010_001421_001451_B_08.mp4,08_Cut,train,ok,
25,25,1,0.3064787249786538,0.6477149724960327,0.2736251056194305,08_Cut/2022-09-01_19-14-18_dataset_set1_014_001855_001880_B_08.mp4,08_Cut,train,ok,
22,22,1,0.2538618331830776,0.7137508392333984,0.2671175599098205,08_Cut/2022-09-01_19-14-18_dataset_set1_028_002613_002635_B_08.mp4,08_Cut,train,ok,
31,31,1,0.445137062952446,0.6520266532897949,0.174624890089035,08_Cut/2022-09-01_19-14-18_dataset_set1_030_002680_002711_B_08.mp4,08_Cut,train,ok,
24,24,1,0.3435580772207303,0.738349974155426,0.312187135219574,08_Cut/2022-09-01_19-14-18_dataset_set1_036_003230_003254_B_08.mp4,08_Cut,train,ok,
38,38,1,0.3414414497792641,0.6529056429862976,0.1087719872593879,08_Cut/2022-09-01_19-14-18_dataset_set1_038_003294_003332_B_08.mp4,08_Cut,train,ok,
30,30,1,0.2970858005337252,0.6299483776092529,0.2114386260509491,08_Cut/2022-09-01_19-14-18_dataset_set1_040_003852_003882_A_08.mp4,08_Cut,train,ok,
28,28,1,0.1988583706272278,0.7318189144134521,0.2654266357421875,08_Cut/2022-09-01_19-14-18_dataset_set1_047_004615_004643_A_08.mp4,08_Cut,train,ok,
29,29,1,0.3349521623566042,0.6966595649719238,0.3080840110778808,08_Cut/2022-09-01_19-14-18_dataset_set1_050_004724_004753_B_08.mp4,08_Cut,train,ok,
25,25,1,0.2798167480673669,0.7099840641021729,0.2999931871891022,08_Cut/2022-09-01_19-14-18_dataset_set1_054_005094_005119_B_08.mp4,08_Cut,train,ok,
28,28,1,0.3496438938380681,0.6400498151779175,0.1800717115402221,08_Cut/2022-09-01_19-14-18_dataset_set1_059_005624_005652_B_08.mp4,08_Cut,train,ok,
28,28,1,0.2045915488632599,0.6965512633323669,0.1498839408159256,08_Cut/2022-09-01_19-14-18_dataset_set1_080_007658_007686_A_08.mp4,08_Cut,train,ok,
27,27,1,0.1632289146261734,0.6541351675987244,0.1369436532258987,08_Cut/2022-09-01_19-14-18_dataset_set1_082_008161_008188_A_08.mp4,08_Cut,train,ok,
23,23,1,0.3710363314853032,0.6851906180381775,0.3199349045753479,08_Cut/2022-09-01_19-14-18_dataset_set1_089_008610_008633_B_08.mp4,08_Cut,train,ok,
27,27,1,0.2346019914268896,0.705859363079071,0.1429566442966461,08_Cut/2022-09-01_19-14-18_dataset_set1_091_008886_008913_B_08.mp4,08_Cut,train,ok,
24,24,1,0.2848017717600113,0.7010853290557861,0.2733918726444244,08_Cut/2022-09-01_19-14-18_dataset_set1_114_011143_011167_B_08.mp4,08_Cut,train,ok,
17,17,1,0.2343202036660677,0.6794267892837524,0.0702150613069534,08_Cut/2022-09-01_19-14-18_dataset_set1_124_012352_012369_B_08.mp4,08_Cut,train,ok,
29,29,1,0.1225627175712987,0.728844165802002,0.3021799921989441,08_Cut/2022-09-01_19-14-18_dataset_set1_144_013647_013676_A_08.mp4,08_Cut,train,ok,
28,28,1,0.2063075259719564,0.6780615448951721,0.2568513751029968,08_Cut/2022-09-01_19-14-18_dataset_set1_149_014502_014530_B_08.mp4,08_Cut,train,ok,
27,27,1,0.1083901104342451,0.6641507744789124,0.2252909243106842,08_Cut/2022-09-01_19-14-18_dataset_set1_154_014987_015014_A_08.mp4,08_Cut,train,ok,
27,27,1,0.1941434486087196,0.7230119705200195,0.3086895942687988,08_Cut/2022-09-01_19-14-18_dataset_set1_163_015511_015538_B_08.mp4,08_Cut,val,ok,
28,28,1,0.2336684294893399,0.6630270481109619,0.2580719590187073,08_Cut/2022-09-01_19-14-18_dataset_set1_172_016336_016364_B_08.mp4,08_Cut,train,ok,
19,19,1,0.3701252388261596,0.6693686246871948,0.2331522852182388,08_Cut/2022-09-01_19-14-18_dataset_set1_177_016857_016876_B_08.mp4,08_Cut,train,ok,
28,28,1,0.3330150225353445,0.7219316959381104,0.2558993399143219,08_Cut/2022-09-01_19-14-18_dataset_set1_179_017220_017248_B_08.mp4,08_Cut,val,ok,
30,30,1,0.2140116684451512,0.6517777442932129,0.2065998613834381,08_Cut/2022-09-01_19-26-18_dataset_set1_012_000876_000906_A_08.mp4,08_Cut,train,ok,
35,35,1,0.2675113773670695,0.6433839797973633,0.1835456639528274,08_Cut/2022-09-01_19-26-18_dataset_set1_014_000940_000975_A_08.mp4,08_Cut,train,ok,
29,29,1,0.2099917278580647,0.6499333381652832,0.1701478213071823,08_Cut/2022-09-01_19-26-18_dataset_set1_026_001761_001790_A_08.mp4,08_Cut,val,ok,
28,28,1,0.269317942012694,0.6668533682823181,0.1064243912696838,08_Cut/2022-09-01_19-26-18_dataset_set1_029_001872_001900_B_08.mp4,08_Cut,train,ok,
28,28,1,0.2212648163599985,0.6824306845664978,0.1791142225265503,08_Cut/2022-09-01_19-26-18_dataset_set1_037_002411_002439_B_08.mp4,08_Cut,train,ok,
35,35,1,0.2748602057123444,0.6418124437332153,0.1875329315662384,08_Cut/2022-09-01_19-26-18_dataset_set1_047_003137_003172_A_08.mp4,08_Cut,train,ok,
24,24,1,0.2616404013542462,0.711380660533905,0.2949921488761902,08_Cut/2022-09-01_19-26-18_dataset_set1_050_003256_003280_B_08.mp4,08_Cut,train,ok,
27,27,1,0.2327132109911012,0.6576179265975952,0.071615345776081,08_Cut/2022-09-01_19-26-18_dataset_set1_058_003495_003522_B_08.mp4,08_Cut,train,ok,
33,33,1,0.262245502926212,0.6332618594169617,0.2551353275775909,08_Cut/2022-09-01_19-26-18_dataset_set1_061_003968_004001_A_08.mp4,08_Cut,train,ok,
29,29,1,0.2131517585942326,0.6883299350738525,0.2568757534027099,08_Cut/2022-09-01_19-26-18_dataset_set1_063_004313_004342_B_08.mp4,08_Cut,train,ok,
34,34,2,0.1967084138178051,0.6200974583625793,0.0933126434683799,08_Cut/2022-09-01_19-26-18_dataset_set1_067_004662_004696_A_08.mp4,08_Cut,train,ok,
31,31,1,0.1951773774118442,0.614710807800293,0.2070733904838562,08_Cut/2022-09-01_19-26-18_dataset_set1_076_005245_005276_A_08.mp4,08_Cut,test,ok,
20,20,1,0.2673601644589269,0.6540958881378174,0.0829923897981643,08_Cut/2022-09-01_19-26-18_dataset_set1_078_005533_005553_B_08.mp4,08_Cut,train,ok,
27,27,1,0.2431955676913695,0.692076563835144,0.2786217927932739,08_Cut/2022-09-01_19-26-18_dataset_set1_082_005888_005915_B_08.mp4,08_Cut,train,ok,
34,34,1,0.1697928864650899,0.6640220284461975,0.1733753532171249,08_Cut/2022-09-01_19-26-18_dataset_set1_089_006330_006364_A_08.mp4,08_Cut,train,ok,
30,30,1,0.2120363404103303,0.6541861891746521,0.0931994691491127,08_Cut/2022-09-01_19-26-18_dataset_set1_104_007390_007420_B_08.mp4,08_Cut,test,ok,
31,31,1,0.2006295515285027,0.6435610055923462,0.1526040434837341,08_Cut/2022-09-01_19-26-18_dataset_set1_107_007738_007769_A_08.mp4,08_Cut,train,ok,
28,28,1,0.2050065624256218,0.6784306168556213,0.102846048772335,08_Cut/2022-09-01_19-26-18_dataset_set1_115_007991_008019_A_08.mp4,08_Cut,train,ok,
26,26,1,0.3085161243425774,0.668830394744873,0.127705231308937,08_Cut/2022-09-01_19-26-18_dataset_set1_118_008097_008123_B_08.mp4,08_Cut,train,ok,
30,30,1,0.2395295954595961,0.637183666229248,0.1301905959844589,08_Cut/2022-09-01_19-26-18_dataset_set1_122_008192_008222_B_08.mp4,08_Cut,test,ok,
32,32,1,0.1941679699001103,0.6397680044174194,0.2162655591964721,08_Cut/2022-09-01_19-26-18_dataset_set1_136_009968_010000_A_08.mp4,08_Cut,train,ok,
21,21,1,0.1704856499139323,0.7209420800209045,0.3262882828712463,08_Cut/2022-09-01_19-26-18_dataset_set1_138_010223_010244_B_08.mp4,08_Cut,train,ok,
27,27,1,0.5154582791103917,0.637826144695282,0.2403979301452636,08_Cut/2022-09-01_19-26-18_dataset_set1_142_010528_010555_B_08.mp4,08_Cut,train,ok,
33,33,1,0.2205373594717005,0.662287175655365,0.1370351910591125,08_Cut/2022-09-01_19-26-18_dataset_set1_144_010591_010624_B_08.mp4,08_Cut,train,ok,
28,28,2,0.1570889127423479,0.6234374642372131,0.1294416487216949,08_Cut/2022-09-01_19-26-18_dataset_set1_147_010705_010733_A_08.mp4,08_Cut,train,ok,
29,29,1,0.2508532367500826,0.6361855864524841,0.1573826670646667,08_Cut/2022-09-01_19-26-18_dataset_set1_151_010839_010868_A_08.mp4,08_Cut,train,ok,
8,8,1,0.2007179171691946,0.6792071461677551,0.2865273952484131,08_Cut/2022-09-01_19-26-18_dataset_set1_155_011251_011259_B_08.mp4,08_Cut,train,ok,
31,31,1,0.1506040617988571,0.6202994585037231,0.1686604022979736,08_Cut/2022-09-01_19-26-18_dataset_set1_158_011659_011690_A_08.mp4,08_Cut,train,ok,
23,23,1,0.2566329336798758,0.729033350944519,0.4240177273750305,08_Cut/2022-09-01_19-34-28_dataset_set1_012_000841_000864_A_08.mp4,08_Cut,train,ok,
27,27,1,0.3093278084767875,0.6240272521972656,0.2313159108161926,08_Cut/2022-09-01_19-34-28_dataset_set1_015_001225_001252_B_08.mp4,08_Cut,train,ok,
14,14,1,0.3101670748379664,0.6479641795158386,0.2021571099758148,08_Cut/2022-09-01_19-34-28_dataset_set1_041_003135_003149_B_08.mp4,08_Cut,val,ok,
26,26,1,0.2891974616704472,0.6812545657157898,0.2916369438171386,08_Cut/2022-09-01_19-34-28_dataset_set1_057_004072_004098_B_08.mp4,08_Cut,train,ok,
30,30,1,0.2685853172517965,0.6070834398269653,0.2526040077209472,08_Cut/2022-09-01_19-34-28_dataset_set1_063_004511_004541_B_08.mp4,08_Cut,train,ok,
29,29,1,0.2413805338234727,0.6384056210517883,0.243392676115036,08_Cut/2022-09-01_19-34-28_dataset_set1_067_004929_004958_A_08.mp4,08_Cut,train,ok,
28,28,1,0.2472640262784576,0.652343213558197,0.1446212530136108,08_Cut/2022-09-01_19-34-28_dataset_set1_069_005345_005373_B_08.mp4,08_Cut,test,ok,
23,23,1,0.3634424679711408,0.6172600388526917,0.2357639223337173,08_Cut/2022-09-01_19-34-28_dataset_set1_075_005718_005741_B_08.mp4,08_Cut,train,ok,
31,31,1,0.1783101723367886,0.6748265624046326,0.2443629801273346,08_Cut/2022-09-01_19-34-28_dataset_set1_080_006089_006120_A_08.mp4,08_Cut,train,ok,
28,28,1,0.2767556845048196,0.6065076589584351,0.1305397003889084,08_Cut/2022-09-01_19-34-28_dataset_set1_083_006448_006476_B_08.mp4,08_Cut,test,ok,
30,30,1,0.1518628274878522,0.6976789236068726,0.1909244060516357,08_Cut/2022-09-01_19-34-28_dataset_set1_086_006553_006583_A_08.mp4,08_Cut,train,ok,
32,32,1,0.3666929012995579,0.6492840051651001,0.2297993600368499,08_Cut/2022-09-01_19-34-28_dataset_set1_091_006976_007008_B_08.mp4,08_Cut,train,ok,
32,32,1,0.2005181802216408,0.6557487845420837,0.1916233897209167,08_Cut/2022-09-01_19-34-28_dataset_set1_095_007321_007353_B_08.mp4,08_Cut,test,ok,
28,28,1,0.2102770978942072,0.6858441829681396,0.2592089176177978,08_Cut/2022-09-01_19-34-28_dataset_set1_097_007552_007580_B_08.mp4,08_Cut,train,ok,
12,12,1,0.2954405919487408,0.6320133805274963,0.2436943650245666,08_Cut/2022-09-01_19-34-28_dataset_set1_101_007680_007692_B_08.mp4,08_Cut,train,ok,
18,18,1,0.4461174915770032,0.6252579092979431,0.2575697898864746,08_Cut/2022-09-01_19-34-28_dataset_set1_113_008774_008792_B_08.mp4,08_Cut,train,ok,
31,31,1,0.2740186478398131,0.6648715138435364,0.3070561587810516,08_Cut/2022-09-01_19-34-28_dataset_set1_115_009049_009080_B_08.mp4,08_Cut,train,ok,
28,28,1,0.3295269174227064,0.6290240287780762,0.132729172706604,08_Cut/2022-09-01_19-34-28_dataset_set1_119_009165_009193_B_08.mp4,08_Cut,train,ok,
5,5,1,0.2201130603479859,0.6217833161354065,0.3650511801242828,08_Cut/2022-09-01_19-34-28_dataset_set1_122_009252_009257_A_08.mp4,08_Cut,test,ok,
32,32,1,0.2169620018271508,0.656701922416687,0.1024428978562355,08_Cut/2022-09-01_19-34-28_dataset_set1_128_009973_010005_B_08.mp4,08_Cut,train,ok,
28,28,1,0.178007505636124,0.658532977104187,0.1005500629544258,08_Cut/2022-09-01_19-34-28_dataset_set1_131_010081_010109_A_08.mp4,08_Cut,val,ok,
15,15,1,0.2215049711105393,0.6845699548721313,0.3000550866127014,08_Cut/2022-09-01_19-34-28_dataset_set1_137_010270_010285_A_08.mp4,08_Cut,val,ok,
30,30,2,0.1829449107370633,0.708020031452179,0.3937526941299438,08_Cut/2022-09-01_19-34-28_dataset_set1_141_010648_010678_A_08.mp4,08_Cut,train,ok,
30,30,1,0.3560442291286888,0.6400479078292847,0.2024664282798767,08_Cut/2022-09-01_19-34-28_dataset_set1_150_011595_011625_B_08.mp4,08_Cut,train,ok,
24,24,1,0.2184226183419892,0.6274632811546326,0.1503765434026718,08_Cut/2022-09-01_19-34-28_dataset_set1_156_012252_012276_A_08.mp4,08_Cut,train,ok,
27,27,1,0.2174871366689241,0.649070680141449,0.3008747100830078,08_Cut/2022-09-01_19-34-28_dataset_set1_159_012590_012617_B_08.mp4,08_Cut,val,ok,
32,32,1,0.1162838391927816,0.6680194735527039,0.1202990263700485,08_Cut/2022-09-01_19-34-28_dataset_set1_164_012762_012794_A_08.mp4,08_Cut,test,ok,
